amount,txn_hour,payment_mode,receiver_type,is_new_receiver,avg_amount_7d,avg_amount_30d,max_amount_7d,txn_count_1h,txn_count_24h,days_since_last_txn,night_txn_ratio,location_mismatch,is_night,is_round_amount,velocity_check,deviation_from_sender_avg,exceeds_recent_max,is_fraud
20503.09,19,QR,INDIVIDUAL,0,18203.57,17406.05,28418.08,1,2,7,0.192,0,0,0,0,1.18,0,0
1211.23,7,QR,MERCHANT,1,942.98,991.2,1815.3,1,2,8,0.201,0,0,0,0,1.22,0,0
3882.09,23,QR,MERCHANT,0,3340.91,2984.64,5873.13,1,3,12,0.067,0,0,0,0,1.3,0,0
1136.65,3,QR,MERCHANT,0,1527.08,1363.43,2618.32,0,2,1,0.357,0,1,0,0,0.83,0,0
1946.67,11,QR,INDIVIDUAL,0,1773.8,1881.36,2682.76,1,6,6,0.139,0,0,0,0,1.03,0,0
1593.5,17,MANUAL,MERCHANT,0,1252.41,1274.64,1404.46,2,5,5,0.058,0,0,0,0,1.25,1,0
11110.27,22,QR,MERCHANT,0,9511.01,10037.85,12366.97,0,1,7,0.247,0,0,0,0,1.11,0,0
2548.84,13,QR,INDIVIDUAL,0,2169.47,1994.35,2545.0,0,0,7,0.127,0,0,0,0,1.28,1,0
9523.73,16,QR,MERCHANT,1,7370.3,6868.38,11082.79,3,4,11,0.054,0,0,0,1,1.39,0,0
6271.11,11,MANUAL,INDIVIDUAL,1,7160.66,6619.44,13576.85,0,3,6,0.128,0,0,0,0,0.95,0,0
28948.53,8,MANUAL,INDIVIDUAL,1,24354.15,21588.0,37159.1,0,2,6,0.016,0,0,0,0,1.34,0,0
961.51,15,MANUAL,INDIVIDUAL,0,1288.12,1112.0,1565.28,0,1,5,0.081,0,0,0,0,0.86,0,0
11308.5,20,MANUAL,MERCHANT,0,14292.15,13200.55,17084.73,0,1,1,0.242,0,0,0,0,0.86,0,0
10216.88,9,QR,MERCHANT,1,7333.76,7584.53,11371.37,0,4,3,0.169,1,0,0,0,1.35,0,0
1516.19,19,QR,MERCHANT,0,1934.16,1661.04,3799.73,2,5,5,0.002,0,0,0,0,0.91,0,0
9012.97,19,MANUAL,MERCHANT,0,10486.65,8946.39,20608.83,0,1,4,0.084,0,0,1,0,1.01,0,0
4927.22,10,MANUAL,INDIVIDUAL,0,6605.85,5681.75,11349.3,0,1,2,0.076,0,0,0,0,0.87,0,0
2966.9,8,MANUAL,INDIVIDUAL,0,2972.34,2603.86,3495.94,2,5,0,0.048,0,0,0,0,1.14,0,0
1734.47,0,QR,MERCHANT,0,2057.74,2116.49,3091.46,0,5,2,0.034,0,1,0,0,0.82,0,0
1906.08,15,QR,INDIVIDUAL,0,1586.96,1489.98,3056.76,3,5,12,0.24,0,0,0,1,1.28,0,0
23036.4,3,QR,INDIVIDUAL,1,19924.27,22084.04,38630.69,1,3,9,0.079,0,1,1,0,1.04,0,0
3643.19,21,QR,MERCHANT,0,4566.67,4199.25,5707.45,1,6,7,0.119,0,0,0,0,0.87,0,0
7360.75,7,QR,INDIVIDUAL,0,6091.91,5921.25,6901.59,2,5,9,0.007,0,0,0,0,1.24,1,0
1786.82,1,QR,MERCHANT,0,1375.74,1438.22,2418.62,4,6,11,0.459,0,1,0,1,1.24,0,0
1804.67,13,QR,INDIVIDUAL,0,2067.43,1810.12,3163.1,0,3,4,0.082,0,0,0,0,1.0,0,0
9641.06,23,MANUAL,MERCHANT,1,8951.8,8038.4,14786.26,1,4,1,0.608,0,0,0,0,1.2,0,0
1080.72,8,MANUAL,INDIVIDUAL,1,1119.99,948.76,2161.58,2,4,8,0.057,0,0,0,0,1.14,0,0
2505.66,23,QR,MERCHANT,0,2204.72,2132.36,4215.21,0,2,5,0.112,0,0,0,0,1.17,0,0
3754.18,13,QR,MERCHANT,0,4041.26,3591.42,5158.01,0,5,3,0.274,0,0,0,0,1.05,0,0
4024.82,13,MANUAL,MERCHANT,0,2723.02,2979.82,5204.43,1,9,4,0.306,0,0,1,0,1.35,0,0
3098.94,20,QR,MERCHANT,0,3637.13,3643.74,7003.5,2,6,8,0.013,1,0,0,0,0.85,0,0
5199.08,11,QR,MERCHANT,0,5933.73,5612.89,9383.33,1,3,13,0.391,0,0,0,0,0.93,0,0
6792.47,10,QR,MERCHANT,0,7497.94,7358.08,11693.21,3,4,14,0.153,0,0,0,1,0.92,0,0
7052.76,0,MANUAL,MERCHANT,0,6389.07,5718.41,10305.32,1,4,13,0.041,0,1,0,0,1.23,0,1
1499.33,21,MANUAL,INDIVIDUAL,1,1634.74,1794.87,3007.72,2,4,4,0.088,0,0,0,0,0.83,0,0
2819.35,0,MANUAL,MERCHANT,0,1995.76,2147.24,2958.91,0,4,5,0.086,0,1,0,0,1.31,0,0
10671.02,10,QR,INDIVIDUAL,0,7928.68,8480.36,15327.68,0,0,11,0.145,0,0,0,0,1.26,0,0
8145.19,19,QR,INDIVIDUAL,1,7692.77,7453.13,15067.03,1,5,4,0.162,0,0,0,0,1.09,0,0
1058.31,14,MANUAL,INDIVIDUAL,0,1099.17,1009.07,1995.1,0,2,9,0.176,0,0,0,0,1.05,0,0
4995.7,20,MANUAL,INDIVIDUAL,0,5315.57,4585.15,6501.48,2,3,14,0.29,0,0,0,0,1.09,0,0
613.76,22,MANUAL,MERCHANT,0,513.83,492.8,888.32,1,3,12,0.19,0,0,0,0,1.24,0,0
3798.04,8,MANUAL,INDIVIDUAL,0,3217.0,3316.68,5298.42,2,5,9,0.113,0,0,0,0,1.14,0,0
20090.26,19,MANUAL,INDIVIDUAL,0,29010.18,24347.58,46478.58,1,4,14,0.114,0,0,0,0,0.83,0,0
1551.37,20,QR,MERCHANT,0,1318.86,1129.9,2610.93,0,4,8,0.042,0,0,0,0,1.37,0,0
1718.33,21,QR,MERCHANT,1,2143.75,1993.99,3945.02,1,4,7,0.226,0,0,0,0,0.86,0,0
7241.81,16,QR,INDIVIDUAL,1,7840.65,6898.86,13634.91,0,2,0,0.488,0,0,0,0,1.05,0,0
908.21,9,MANUAL,INDIVIDUAL,0,738.39,652.5,934.26,1,5,10,0.072,0,0,0,0,1.39,0,0
2060.12,14,QR,MERCHANT,0,1511.09,1576.9,2080.19,0,1,8,0.102,0,0,0,0,1.31,0,0
6227.92,11,QR,MERCHANT,1,6187.78,6268.84,11490.49,0,4,11,0.097,0,0,0,0,0.99,0,0
2057.29,4,QR,MERCHANT,0,1712.95,1819.82,2635.36,0,1,3,0.217,0,1,0,0,1.13,0,0
2944.3,13,MANUAL,MERCHANT,0,2211.94,2186.98,3631.66,0,2,7,0.015,0,0,0,0,1.35,0,0
7113.62,9,QR,MERCHANT,0,6980.98,6063.37,7818.27,0,3,6,0.179,1,0,0,0,1.17,0,0
5320.87,19,MANUAL,MERCHANT,0,6224.29,5189.94,7764.28,0,2,1,0.027,0,0,0,0,1.03,0,0
4629.19,0,MANUAL,INDIVIDUAL,0,4428.29,4693.95,6002.88,1,4,0,0.445,0,1,0,0,0.99,0,0
2683.27,15,QR,INDIVIDUAL,0,2624.27,2737.66,4707.26,1,2,13,0.198,0,0,0,0,0.98,0,0
5079.94,3,QR,MERCHANT,0,6391.18,5441.23,10179.62,2,6,13,0.11,0,1,0,0,0.93,0,0
3257.26,4,QR,INDIVIDUAL,0,2201.61,2337.82,2427.53,0,3,14,0.23,0,1,0,0,1.39,1,0
5497.37,8,MANUAL,INDIVIDUAL,1,5142.83,4480.36,8970.98,2,4,13,0.409,0,0,0,0,1.23,0,0
2327.99,16,QR,MERCHANT,0,3006.0,2852.63,5712.1,0,4,10,0.25,0,0,0,0,0.82,0,0
3089.26,5,MANUAL,MERCHANT,1,2187.47,2300.64,3057.28,0,4,5,0.206,0,1,0,0,1.34,1,0
1493.74,23,QR,INDIVIDUAL,0,1652.33,1631.32,3003.94,2,6,0,0.001,0,0,0,0,0.92,0,0
3528.02,4,MANUAL,INDIVIDUAL,0,2818.2,2549.37,4371.14,0,5,1,0.024,0,1,0,0,1.38,0,0
1754.78,17,MANUAL,MERCHANT,0,1420.34,1416.87,2750.25,1,3,3,0.095,1,0,0,0,1.24,0,0
1335.9,16,QR,INDIVIDUAL,0,1859.98,1568.49,2294.75,0,2,0,0.047,0,0,0,0,0.85,0,0
4595.33,20,QR,INDIVIDUAL,1,3399.23,3573.21,5954.6,0,1,6,0.256,0,0,0,0,1.29,0,0
4409.28,10,MANUAL,MERCHANT,0,4068.99,3927.38,5439.92,0,2,6,0.319,1,0,0,0,1.12,0,0
7365.68,2,QR,MERCHANT,0,8289.14,7430.75,12804.49,1,4,4,0.162,0,1,0,0,0.99,0,0
2470.03,5,QR,MERCHANT,0,2702.09,2440.52,5271.54,0,1,9,0.23,0,1,0,0,1.01,0,1
5256.64,8,QR,MERCHANT,1,5359.6,5069.61,10572.25,0,3,12,0.142,0,0,0,0,1.04,0,0
5977.26,12,MANUAL,INDIVIDUAL,0,5255.55,4543.92,7808.98,1,3,4,0.127,0,0,0,0,1.32,0,0
5433.27,0,QR,MERCHANT,0,4853.9,4110.51,6197.4,2,6,14,0.298,0,1,0,0,1.32,0,0
1731.79,14,QR,INDIVIDUAL,0,2373.18,2134.55,4190.91,2,4,5,0.101,0,0,0,0,0.81,0,0
4164.81,19,QR,INDIVIDUAL,0,3418.76,3420.06,6081.91,0,1,0,0.202,0,0,0,0,1.22,0,0
5052.94,3,QR,MERCHANT,0,5621.91,4701.81,8859.64,0,2,7,0.171,0,1,0,0,1.07,0,0
3664.55,22,QR,MERCHANT,0,2813.11,2730.75,4876.4,3,11,6,0.393,0,0,0,1,1.34,0,0
556.78,1,QR,MERCHANT,0,411.12,419.44,463.33,0,1,11,0.126,0,1,0,0,1.32,1,1
4206.73,15,QR,INDIVIDUAL,0,3188.58,3245.98,5127.05,1,4,4,0.08,0,0,0,0,1.3,0,0
26669.56,23,QR,INDIVIDUAL,0,31254.74,31999.58,43014.69,1,2,4,0.56,0,0,0,0,0.83,0,0
2633.23,5,QR,INDIVIDUAL,0,2707.08,2888.27,4951.89,0,2,8,0.278,0,1,0,0,0.91,0,0
1890.75,19,QR,MERCHANT,0,1560.53,1683.58,1854.13,0,4,14,0.017,0,0,0,0,1.12,1,0
5094.99,14,MANUAL,INDIVIDUAL,0,4614.78,4509.28,6197.67,0,1,9,0.215,0,0,0,0,1.13,0,0
4822.95,18,QR,INDIVIDUAL,1,4240.17,3880.88,7169.74,0,2,3,0.097,0,0,0,0,1.24,0,0
10651.56,6,QR,INDIVIDUAL,0,11362.21,11884.86,20692.68,0,2,3,0.213,0,0,0,0,0.9,0,0
1173.7,10,QR,MERCHANT,0,1181.14,1107.91,1752.42,3,8,5,0.082,0,0,0,1,1.06,0,0
7032.11,17,QR,INDIVIDUAL,0,6160.23,5916.28,12049.86,0,1,13,0.159,0,0,1,0,1.19,0,0
6194.27,7,QR,MERCHANT,0,5472.06,4724.94,8393.49,0,2,2,0.067,0,0,0,0,1.31,0,0
3203.72,1,QR,MERCHANT,0,4131.27,3853.87,4777.32,2,4,5,0.052,0,1,0,0,0.83,0,0
4938.51,11,QR,INDIVIDUAL,1,3508.29,3667.89,6990.34,2,5,13,0.149,0,0,0,0,1.35,0,0
9195.89,21,QR,MERCHANT,1,9200.37,10028.36,17245.44,2,6,4,0.279,0,0,0,0,0.92,0,0
7983.11,7,QR,INDIVIDUAL,0,6617.53,6071.89,12765.45,0,3,13,0.228,0,0,0,0,1.31,0,0
1301.51,0,MANUAL,INDIVIDUAL,1,1264.66,1053.93,1865.44,0,2,13,0.056,0,1,0,0,1.23,0,0
7617.03,6,MANUAL,INDIVIDUAL,0,7639.67,8290.31,12614.03,0,2,1,0.219,0,0,0,0,0.92,0,0
3435.03,8,MANUAL,INDIVIDUAL,0,3031.71,2824.76,3731.72,3,6,7,0.127,1,0,0,1,1.22,0,0
3887.75,21,QR,MERCHANT,0,3396.39,3021.16,5893.88,0,3,13,0.415,0,0,0,0,1.29,0,1
3888.88,21,QR,MERCHANT,0,2761.41,2818.56,4624.85,1,5,10,0.056,0,0,0,0,1.38,0,0
3180.46,8,QR,INDIVIDUAL,0,2559.46,2293.04,3303.31,0,5,14,0.208,0,0,0,0,1.39,0,0
10641.71,1,QR,MERCHANT,0,9184.89,9469.6,15982.82,0,6,10,0.012,0,1,0,0,1.12,0,0
3376.7,3,QR,INDIVIDUAL,0,3985.14,4210.02,5161.57,3,5,14,0.069,0,1,0,1,0.8,0,0
1329.3,13,MANUAL,MERCHANT,0,1190.88,1199.11,2150.09,0,0,7,0.37,1,0,0,0,1.11,0,0
2555.04,13,MANUAL,INDIVIDUAL,0,3327.4,3124.6,6430.32,2,3,11,0.01,0,0,0,0,0.82,0,0
4276.22,7,QR,INDIVIDUAL,0,4207.63,3567.15,6166.4,0,3,8,0.164,0,0,0,0,1.2,0,0
11007.07,20,QR,INDIVIDUAL,0,9549.66,8621.79,13803.86,0,5,9,0.067,0,0,1,0,1.28,0,0
6265.32,8,QR,INDIVIDUAL,1,6045.79,5288.62,11072.53,1,3,1,0.094,0,0,0,0,1.18,0,0
1693.44,2,QR,MERCHANT,0,1747.85,1735.73,2409.41,1,7,1,0.14,0,1,0,0,0.98,0,1
34086.99,21,QR,INDIVIDUAL,0,45048.37,42387.85,55601.92,0,3,3,0.092,0,0,0,0,0.8,0,0
4620.68,21,QR,MERCHANT,1,4241.53,3640.37,6371.03,2,5,8,0.062,0,0,0,0,1.27,0,0
11474.15,18,QR,MERCHANT,1,15011.69,13287.55,22912.46,0,3,3,0.038,0,0,0,0,0.86,0,0
3176.25,5,QR,INDIVIDUAL,1,2701.88,2554.82,3144.69,1,2,1,0.218,0,1,0,0,1.24,1,0
5884.18,0,QR,MERCHANT,1,5242.54,4830.92,9609.84,0,1,10,0.048,0,1,0,0,1.22,0,0
7750.57,20,QR,INDIVIDUAL,0,6045.39,5568.12,6865.52,0,1,2,0.401,0,0,0,0,1.39,1,0
10898.44,17,QR,MERCHANT,0,13606.79,13204.18,25198.25,0,1,2,0.228,0,0,0,0,0.83,0,0
9429.81,7,QR,INDIVIDUAL,0,9646.61,9835.75,11176.83,0,1,14,0.074,0,0,0,0,0.96,0,1
7982.26,6,QR,INDIVIDUAL,1,7881.6,8440.76,8830.43,1,4,8,0.074,0,0,0,0,0.95,0,0
2741.94,6,QR,INDIVIDUAL,1,2087.25,2162.49,3732.97,0,2,6,0.216,0,0,0,0,1.27,0,0
2176.4,9,QR,MERCHANT,1,1800.39,1555.92,3534.45,0,4,10,0.054,0,0,0,0,1.4,0,0
4911.56,3,QR,MERCHANT,0,5938.16,5598.7,8066.05,1,3,7,0.329,0,1,0,0,0.88,0,0
8432.22,17,QR,MERCHANT,1,6616.56,7158.56,12648.52,0,4,14,0.018,0,0,0,0,1.18,0,0
2979.62,18,QR,MERCHANT,1,3410.65,3428.95,5102.84,0,0,5,0.304,0,0,0,0,0.87,0,0
9496.27,9,QR,INDIVIDUAL,0,11916.88,11609.49,14918.75,0,1,13,0.191,0,0,0,0,0.82,0,0
13458.35,19,MANUAL,MERCHANT,1,12715.25,13523.73,24882.05,3,4,3,0.079,1,0,0,1,1.0,0,0
1596.09,18,QR,INDIVIDUAL,1,1997.24,1945.39,3960.79,0,2,1,0.255,0,0,0,0,0.82,0,0
1714.32,2,QR,INDIVIDUAL,0,1670.0,1727.3,2798.15,2,7,14,0.136,0,1,0,0,0.99,0,0
3208.83,16,QR,INDIVIDUAL,1,2410.1,2488.19,3038.2,0,3,11,0.216,0,0,0,0,1.29,1,0
4802.31,0,QR,MERCHANT,1,4672.39,4235.52,8888.46,0,1,12,0.139,0,1,0,0,1.13,0,0
2270.81,23,MANUAL,INDIVIDUAL,0,1818.89,1751.36,2712.52,1,2,12,0.317,0,0,0,0,1.3,0,0
12295.42,7,MANUAL,INDIVIDUAL,0,12961.06,12122.87,24010.27,0,4,14,0.146,0,0,0,0,1.01,0,0
5332.95,16,QR,MERCHANT,0,4567.0,4375.41,6250.14,0,4,9,0.076,0,0,0,0,1.22,0,0
3772.53,3,MANUAL,MERCHANT,0,4211.9,3660.52,5357.13,0,3,6,0.567,0,1,0,0,1.03,0,0
999.93,1,MANUAL,INDIVIDUAL,0,1063.99,910.29,1820.48,1,5,2,0.25,0,1,0,0,1.1,0,0
1114.06,16,MANUAL,MERCHANT,1,828.73,844.78,1491.14,1,4,5,0.094,0,0,0,0,1.32,0,0
4688.69,1,QR,MERCHANT,0,4673.65,4193.85,5715.54,0,4,4,0.091,0,1,0,0,1.12,0,0
534.14,0,MANUAL,MERCHANT,0,600.32,657.3,727.47,1,6,3,0.112,0,1,0,0,0.81,0,0
9057.73,4,QR,MERCHANT,0,6939.13,6890.57,12929.66,0,5,9,0.157,0,1,0,0,1.31,0,0
3157.9,5,MANUAL,INDIVIDUAL,1,2829.91,2919.94,3951.98,2,5,5,0.047,0,1,0,0,1.08,0,0
67425.84,11,MANUAL,MERCHANT,0,75971.41,65248.51,145629.67,2,6,3,0.137,0,0,0,0,1.03,0,0
29060.19,23,QR,MERCHANT,0,29919.35,26334.69,53183.85,0,2,8,0.059,0,0,0,0,1.1,0,0
3092.38,9,MANUAL,INDIVIDUAL,0,3227.85,3438.86,6178.0,0,4,1,0.138,0,0,0,0,0.9,0,0
3308.65,7,MANUAL,INDIVIDUAL,1,3709.29,3835.22,6210.61,1,4,2,0.196,0,0,0,0,0.86,0,0
8919.75,13,QR,INDIVIDUAL,0,10093.64,8739.66,19064.67,0,2,10,0.094,0,0,0,0,1.02,0,0
16862.63,3,QR,INDIVIDUAL,0,19437.52,18093.13,31806.37,0,2,3,0.079,0,1,0,0,0.93,0,0
833.62,18,MANUAL,INDIVIDUAL,0,738.35,788.06,1406.33,0,2,3,0.052,0,0,0,0,1.06,0,0
729.43,4,QR,MERCHANT,0,533.43,577.91,827.03,1,3,0,0.187,0,1,0,0,1.26,0,0
2080.09,23,MANUAL,MERCHANT,0,2388.2,2088.95,4625.45,1,3,2,0.071,0,0,0,0,1.0,0,0
6151.58,20,QR,INDIVIDUAL,0,5678.28,6154.53,9656.24,0,1,13,0.098,0,0,0,0,1.0,0,0
5694.1,6,QR,INDIVIDUAL,0,4456.42,4350.65,6858.57,1,2,2,0.148,0,0,0,0,1.31,0,0
9535.67,19,QR,INDIVIDUAL,0,9100.59,7649.25,13670.0,0,1,1,0.097,0,0,0,0,1.25,0,0
1236.79,1,MANUAL,INDIVIDUAL,1,1473.15,1236.92,2862.0,0,1,10,0.312,0,1,0,0,1.0,0,0
452.81,10,QR,MERCHANT,0,308.74,339.63,590.22,1,7,2,0.201,0,0,0,0,1.33,0,0
7881.02,9,QR,INDIVIDUAL,0,6918.36,7682.6,8466.41,1,5,13,0.162,0,0,0,0,1.03,0,0
1727.83,17,MANUAL,MERCHANT,1,2110.01,1765.73,2393.94,1,3,9,0.146,0,0,0,0,0.98,0,0
591.91,1,QR,MERCHANT,0,543.06,523.8,957.66,0,4,14,0.198,0,1,0,0,1.13,0,1
4148.73,13,MANUAL,INDIVIDUAL,0,3635.99,3467.82,7196.49,0,5,5,0.036,0,0,0,0,1.2,0,0
7434.29,23,QR,MERCHANT,0,7600.62,6350.96,12455.44,0,0,6,0.304,0,0,0,0,1.17,0,0
3262.17,9,MANUAL,MERCHANT,0,2814.57,2589.4,4600.24,0,4,14,0.309,0,0,0,0,1.26,0,0
2411.34,5,QR,INDIVIDUAL,0,2002.6,1903.47,2502.84,0,5,1,0.198,0,1,0,0,1.27,0,0
3154.46,20,QR,MERCHANT,0,3384.44,3042.16,5137.7,2,5,14,0.3,0,0,0,0,1.04,0,0
2608.36,2,MANUAL,MERCHANT,1,3148.3,2885.42,3746.0,0,3,7,0.433,0,1,0,0,0.9,0,0
1082.21,22,QR,MERCHANT,0,1047.5,1016.88,2018.96,0,3,10,0.068,0,0,0,0,1.06,0,0
1913.69,15,QR,MERCHANT,0,1494.13,1379.57,2412.99,0,4,6,0.031,0,0,0,0,1.39,0,0
5820.56,7,QR,MERCHANT,0,4183.54,4482.63,7719.69,0,5,12,0.185,0,0,0,0,1.3,0,0
4863.49,8,QR,MERCHANT,0,4303.52,3651.78,5201.15,4,7,1,0.408,0,0,0,1,1.33,0,0
4235.49,10,QR,MERCHANT,1,3251.78,3557.63,5481.8,1,4,11,0.083,0,0,0,0,1.19,0,0
1486.78,15,MANUAL,INDIVIDUAL,0,1228.86,1301.65,1967.67,0,3,6,0.091,0,0,0,0,1.14,0,0
3092.23,1,QR,MERCHANT,0,3389.87,3562.96,3892.03,0,7,4,0.128,0,1,0,0,0.87,0,0
513.19,23,MANUAL,INDIVIDUAL,1,699.83,610.98,1258.16,0,2,2,0.022,0,0,0,0,0.84,0,0
4275.38,4,QR,INDIVIDUAL,0,5380.36,4958.56,9695.13,3,7,6,0.343,0,1,0,1,0.86,0,0
13173.62,0,MANUAL,MERCHANT,1,10168.55,11261.76,13753.09,3,6,3,0.046,0,1,0,1,1.17,0,0
966.11,22,QR,INDIVIDUAL,0,964.4,810.89,1877.99,2,4,5,0.264,0,0,0,0,1.19,0,0
2148.8,14,QR,MERCHANT,0,2323.71,1958.43,3644.5,1,3,3,0.127,1,0,0,0,1.1,0,0
4896.11,6,QR,INDIVIDUAL,0,4035.24,3567.52,5420.73,2,5,0,0.185,0,0,0,0,1.37,0,0
11243.65,15,MANUAL,MERCHANT,0,8298.27,9110.8,9316.65,2,4,5,0.286,0,0,0,0,1.23,1,0
2432.31,11,QR,MERCHANT,1,1693.23,1767.14,3253.36,1,3,0,0.328,0,0,0,0,1.38,0,0
1952.71,18,MANUAL,MERCHANT,0,2660.03,2433.92,5111.61,3,6,5,0.183,0,0,0,1,0.8,0,0
618.92,14,MANUAL,MERCHANT,0,578.31,512.94,790.91,1,3,0,0.071,0,0,0,0,1.2,0,0
3996.18,2,QR,INDIVIDUAL,1,4637.65,4021.32,8800.53,3,4,0,0.034,0,1,0,1,0.99,0,0
22876.57,19,MANUAL,MERCHANT,0,19933.76,16758.25,23178.5,3,3,2,0.336,0,0,0,1,1.37,0,0
4673.31,20,QR,INDIVIDUAL,0,5939.45,5540.41,10962.81,1,3,12,0.222,0,0,0,0,0.84,0,0
3568.67,20,QR,MERCHANT,0,4238.55,4165.38,7112.4,1,1,7,0.359,0,0,0,0,0.86,0,0
4865.25,4,QR,MERCHANT,0,5631.82,5681.08,10052.77,1,3,4,0.031,0,1,0,0,0.86,0,0
3604.78,14,MANUAL,INDIVIDUAL,0,4021.99,4004.02,5530.15,0,1,12,0.014,0,0,0,0,0.9,0,0
1751.6,21,QR,MERCHANT,0,2426.58,2070.42,3154.74,0,5,7,0.165,0,0,0,0,0.85,0,0
7638.46,16,QR,MERCHANT,0,7090.35,6902.94,12690.63,1,3,12,0.263,1,0,0,0,1.11,0,1
4461.25,15,QR,INDIVIDUAL,0,5966.46,5139.14,10957.86,2,7,5,0.167,0,0,0,0,0.87,0,0
3699.13,15,MANUAL,MERCHANT,1,4519.49,4379.61,5250.26,3,4,7,0.149,0,0,0,1,0.84,0,0
1513.49,22,QR,MERCHANT,1,2133.94,1848.94,4203.66,0,2,8,0.061,0,0,0,0,0.82,0,0
11768.21,11,QR,MERCHANT,1,11063.15,10147.8,12270.68,1,5,4,0.122,0,0,0,0,1.16,0,0
6622.53,3,QR,MERCHANT,1,4613.8,5034.91,5147.84,3,4,7,0.422,0,1,0,1,1.32,1,0
2213.59,4,QR,INDIVIDUAL,0,2079.2,1812.69,4061.31,1,3,0,0.08,0,1,0,0,1.22,0,0
8970.01,23,QR,MERCHANT,0,7323.79,7709.29,14624.59,1,4,0,0.184,0,0,0,0,1.16,0,0
2326.65,7,QR,MERCHANT,0,3117.32,2728.2,3774.2,0,2,2,0.146,0,0,0,0,0.85,0,0
1801.18,11,QR,MERCHANT,0,1846.97,1607.0,2190.53,0,0,7,0.069,0,0,0,0,1.12,0,0
1837.69,4,QR,MERCHANT,0,1683.35,1701.77,2304.0,0,3,1,0.126,0,1,0,0,1.08,0,0
739.55,10,MANUAL,INDIVIDUAL,0,643.98,537.26,866.81,0,3,10,0.068,0,0,0,0,1.37,0,0
5565.76,18,MANUAL,MERCHANT,0,4542.55,4312.22,6392.07,1,1,7,0.08,0,0,0,0,1.29,0,0
700.62,9,QR,MERCHANT,0,756.88,798.52,1135.83,0,3,0,0.026,0,0,0,0,0.88,0,0
1205.2,23,QR,MERCHANT,0,1189.83,1073.45,1313.2,1,7,1,0.103,0,0,0,0,1.12,0,0
562.26,17,QR,INDIVIDUAL,0,620.28,630.83,1145.93,0,0,8,0.029,0,0,0,0,0.89,0,0
3369.56,11,MANUAL,MERCHANT,1,3453.57,3661.67,4815.0,1,1,9,0.069,1,0,0,0,0.92,0,0
3180.24,8,MANUAL,MERCHANT,0,2718.01,2373.75,4180.86,0,4,10,0.147,0,0,0,0,1.34,0,0
2713.44,21,QR,INDIVIDUAL,0,2225.83,1955.24,2618.67,2,7,10,0.043,0,0,0,0,1.39,1,0
1424.65,9,QR,MERCHANT,0,1343.23,1476.97,1492.9,0,3,7,0.153,0,0,0,0,0.96,0,0
1267.74,19,QR,INDIVIDUAL,1,1390.12,1401.15,2177.47,0,1,13,0.301,0,0,0,0,0.9,0,0
5529.94,19,MANUAL,MERCHANT,0,7874.22,6605.83,10966.43,1,4,0,0.3,0,0,0,0,0.84,0,0
2218.32,18,QR,MERCHANT,0,2706.52,2456.18,4520.02,2,5,2,0.239,0,0,0,0,0.9,0,0
4840.25,20,QR,INDIVIDUAL,0,4709.0,4152.43,9099.63,0,5,14,0.135,0,0,0,0,1.17,0,0
1641.35,5,QR,INDIVIDUAL,0,1310.61,1258.46,1479.2,0,4,9,0.141,0,1,0,0,1.3,1,0
4285.35,9,QR,INDIVIDUAL,1,5429.0,5138.3,10498.1,0,4,13,0.024,0,0,0,0,0.83,0,0
11765.78,18,QR,MERCHANT,0,8767.88,9694.13,14004.16,1,7,9,0.288,0,0,0,0,1.21,0,0
6170.59,8,MANUAL,INDIVIDUAL,0,6911.53,6162.18,10374.49,0,4,9,0.19,0,0,0,0,1.0,0,0
2511.98,15,QR,MERCHANT,0,2051.86,2123.33,3821.27,1,3,6,0.023,0,0,0,0,1.18,0,0
4589.28,7,MANUAL,INDIVIDUAL,1,5685.47,5107.69,9739.39,1,4,8,0.294,0,0,0,0,0.9,0,0
2931.89,11,QR,INDIVIDUAL,0,4145.62,3573.59,8039.62,1,3,0,0.017,0,0,0,0,0.82,0,0
3666.86,21,MANUAL,INDIVIDUAL,0,4236.8,3845.33,5570.02,0,1,7,0.066,0,0,0,0,0.95,0,0
2716.09,4,QR,MERCHANT,0,2692.54,2470.35,3971.45,2,3,4,0.175,0,1,0,0,1.1,0,0
3140.38,10,QR,MERCHANT,1,2996.61,2689.65,5179.93,1,2,10,0.008,0,0,0,0,1.17,0,0
4406.71,18,MANUAL,MERCHANT,1,3193.92,3175.11,3762.55,0,3,10,0.019,0,0,0,0,1.39,1,0
1489.17,2,QR,MERCHANT,0,1207.21,1270.47,1802.46,2,6,3,0.012,0,1,0,0,1.17,0,0
1459.3,23,QR,INDIVIDUAL,1,1729.12,1640.41,3355.69,0,2,6,0.087,0,0,0,0,0.89,0,0
1043.47,21,MANUAL,MERCHANT,0,1176.09,1220.77,2066.66,1,5,14,0.193,0,0,1,0,0.85,0,0
862.43,14,QR,MERCHANT,1,756.44,769.79,1369.37,1,5,3,0.15,1,0,0,0,1.12,0,0
1217.37,21,QR,INDIVIDUAL,0,1213.2,1011.33,2203.2,1,6,11,0.043,0,0,0,0,1.2,0,0
4202.84,19,MANUAL,INDIVIDUAL,0,3433.17,3552.92,6730.63,0,3,13,0.032,0,0,0,0,1.18,0,0
1630.25,2,MANUAL,MERCHANT,0,2062.69,2023.9,3961.95,2,5,9,0.136,0,1,0,0,0.81,0,0
